   1010.50  0.800000  0.020156  0.074122  0.000533
   2017.75  0.800000  0.012457  0.066262  0.000227
   3027.50  0.800000  0.023562  0.070058  0.000178
   4037.50  0.800000  0.011079  0.072495  0.000114
   5044.50  0.800000  0.012140  0.069045  0.000091
   6054.25  0.800000  0.006524  0.070281  0.000111
   7062.25  0.800000  0.009466  0.069567  0.000111
   8072.88  0.800000  0.004789  0.071325  0.000093
   9081.00  0.800000  0.007115  0.070400  0.000050
  10089.50  0.800000  0.009803  0.070231  0.000049
  11095.88  0.800000  0.007071  0.068413  0.000049
  12107.38  0.800000  0.006452  0.070263  0.000038
  13116.12  0.800000  0.007279  0.070188  0.000037
  14120.62  0.800000  0.005725  0.067724  0.000032
  15132.12  0.800000  0.005664  0.069316  0.000020
  16139.62  0.800000  0.005888  0.068694  0.000028
  17151.00  0.800000  0.006540  0.069920  0.000023
  18157.62  0.800000  0.007203  0.068968  0.000025
  19166.25  0.800000  0.005843  0.068975  0.000023
  20176.38  0.800000  0.004823  0.069532  0.000035
  21185.00  0.800000  0.004244  0.069483  0.000037
  22193.12  0.800000  0.007164  0.069283  0.000022
  23202.12  0.800000  0.006679  0.069313  0.000038
  24209.38  0.800000  0.005593  0.068887  0.000019
  25221.25  0.800000  0.004984  0.069913  0.000031
  26228.00  0.800000  0.005092  0.069220  0.000019
  27239.25  0.800000  0.006860  0.070009  0.000023
  28238.50  0.800000  0.007347  0.067309  0.000016
  29257.25  0.800000  0.006432  0.070095  0.000026
  30265.25  0.800000  0.003569  0.069842  0.000013
  31268.88  0.800000  0.005424  0.068528  0.000013
  32280.50  0.800000  0.004849  0.069252  0.000015
  33294.25  0.800000  0.005959  0.070454  0.000014
  34298.25  0.800000  0.004489  0.069353  0.000023
  35305.50  0.800000  0.006581  0.069003  0.000017
  36319.50  0.800000  0.004116  0.070150  0.000011
  37322.38  0.800000  0.003412  0.068873  0.000013
  38330.88  0.800000  0.002936  0.068869  0.000020
  39346.25  0.800000  0.002738  0.070177  0.000010
  40350.25  0.800000  0.002531  0.069259  0.000012
  41365.75  0.800000  0.003459  0.070561  0.000018
  42367.88  0.800000  0.003607  0.069272  0.000020
  43378.62  0.800000  0.003414  0.069638  0.000009
  44393.38  0.800000  0.003813  0.070706  0.000007
  45397.88  0.800000  0.003573  0.069926  0.000015
  46406.00  0.800000  0.002615  0.069821  0.000018
  47414.12  0.800000  0.002955  0.069716  0.000011
  48424.25  0.800000  0.002679  0.069930  0.000013
  49430.00  0.800000  0.003358  0.069442  0.000010
  50440.75  0.800000  0.002701  0.069729  0.000008
  51446.25  0.800000  0.003344  0.069247  0.000010
  52456.38  0.800000  0.002917  0.069446  0.000006
  53464.50  0.800000  0.002331  0.069347  0.000009
  54468.62  0.800000  0.003867  0.068684  0.000006
  55483.75  0.800000  0.003311  0.069604  0.000010
  56492.75  0.800000  0.003872  0.069650  0.000014
  57503.00  0.800000  0.002400  0.069822  0.000016
  58511.38  0.800000  0.004015  0.069778  0.000007
  59521.50  0.800000  0.003318  0.069961  0.000010
  60526.00  0.800000  0.004575  0.069385  0.000008
  61537.75  0.800000  0.002961  0.069775  0.000007
  62548.88  0.800000  0.002717  0.070075  0.000005
  63555.88  0.800000  0.003137  0.069844  0.000000
  64560.12  0.800000  0.003164  0.069270  0.000005
  65568.38  0.800000  0.003521  0.069216  0.000007
  66576.25  0.800000  0.003414  0.069127  0.000009
  67594.12  0.800000  0.003435  0.070207  0.000007
  68597.12  0.800000  0.001555  0.069515  0.000007
  69608.88  0.800000  0.002324  0.069869  0.000007
  70613.62  0.800000  0.002681  0.069399  0.000007
  71631.75  0.800000  0.002334  0.070441  0.000006
  72638.50  0.800000  0.003796  0.070207  0.000006
  73645.50  0.800000  0.003649  0.070003  0.000007
  74646.12  0.800000  0.002339  0.069136  0.000009
  75659.50  0.800000  0.003160  0.069626  0.000011
  76675.75  0.800000  0.003295  0.070402  0.000009
  77674.88  0.800000  0.003716  0.069407  0.000008
  78681.50  0.800000  0.001906  0.069187  0.000008
  79698.62  0.800000  0.002636  0.070040  0.000009
  80708.12  0.800000  0.002285  0.070100  0.000008
  81711.25  0.800000  0.002810  0.069540  0.000005
  82719.00  0.800000  0.002378  0.069447  0.000006
  83729.62  0.800000  0.002758  0.069618  0.000008
  84738.88  0.800000  0.002150  0.069658  0.000005
  85745.88  0.800000  0.002628  0.069495  0.000003
  86754.25  0.800000  0.004341  0.069451  0.000009
  87765.62  0.800000  0.002620  0.069692  0.000006
  88775.38  0.800000  0.003588  0.069781  0.000005
  89777.62  0.800000  0.003611  0.069208  0.000005
  90787.38  0.800000  0.002725  0.069297  0.000005
  91799.88  0.800000  0.002068  0.069611  0.000005
  92814.88  0.800000  0.003075  0.070146  0.000005
  93816.75  0.800000  0.002718  0.069569  0.000005
  94818.75  0.800000  0.001327  0.068992  0.000005
  95829.62  0.800000  0.002115  0.069165  0.000009
  96837.00  0.800000  0.002747  0.069069  0.000005
  97859.62  0.800000  0.002444  0.070195  0.000005
  98856.12  0.800000  0.002188  0.069201  0.000005
  99860.88  0.800000  0.001538  0.068887  0.000007
 100885.12  0.800000  0.002550  0.070116  0.000005
