   1005.71  0.700000  0.080103  0.032116  0.000456
   2011.00  0.700000  0.045987  0.034858  0.000268
   3014.57  0.700000  0.056689  0.031746  0.000152
   4020.14  0.700000  0.033401  0.033009  0.000159
   5024.14  0.700000  0.043416  0.032443  0.000126
   6030.29  0.700000  0.034609  0.034294  0.000145
   7036.71  0.700000  0.021556  0.035556  0.000106
   8039.57  0.700000  0.026457  0.033509  0.000061
   9044.57  0.700000  0.030859  0.033777  0.000074
  10048.43  0.700000  0.030969  0.033070  0.000046
  11054.57  0.700000  0.027400  0.034004  0.000049
  12056.00  0.700000  0.018207  0.031934  0.000052
  13062.71  0.700000  0.019060  0.033064  0.000041
  14072.43  0.700000  0.016946  0.035502  0.000035
  15073.29  0.700000  0.020276  0.033596  0.000044
  16077.71  0.700000  0.016849  0.033438  0.000041
  17082.86  0.700000  0.017249  0.033519  0.000029
  18089.29  0.700000  0.009218  0.034192  0.000028
  19093.14  0.700000  0.014655  0.033740  0.000021
  20095.29  0.700000  0.018490  0.032794  0.000022
  21103.86  0.700000  0.007634  0.034117  0.000021
  22105.86  0.700000  0.011199  0.033254  0.000032
  23113.29  0.700000  0.014216  0.034019  0.000020
  24117.57  0.700000  0.008624  0.033863  0.000019
  25122.86  0.700000  0.016606  0.033909  0.000033
  26126.86  0.700000  0.014206  0.033735  0.000019
  27130.71  0.700000  0.013776  0.033493  0.000017
  28132.86  0.700000  0.009393  0.032841  0.000037
  29143.71  0.700000  0.022019  0.034282  0.000010
  30145.71  0.700000  0.010098  0.033613  0.000026
  31153.86  0.700000  0.016267  0.034368  0.000015
  32155.86  0.700000  0.007235  0.033708  0.000017
  33155.00  0.700000  0.010767  0.032523  0.000014
  34164.29  0.700000  0.012456  0.033421  0.000018
  35170.43  0.700000  0.021492  0.033716  0.000011
  36170.00  0.700000  0.007283  0.032701  0.000024
  37181.29  0.700000  0.014117  0.033950  0.000017
  38185.29  0.700000  0.013728  0.033730  0.000026
  39187.57  0.700000  0.008538  0.033365  0.000026
  40194.29  0.700000  0.016036  0.033662  0.000011
  41198.57  0.700000  0.009701  0.033576  0.000016
  42207.71  0.700000  0.007833  0.034292  0.000016
  43210.86  0.700000  0.007446  0.034012  0.000011
  44212.57  0.700000  0.012059  0.033495  0.000012
  45220.43  0.700000  0.020365  0.033969  0.000007
  46221.00  0.700000  0.014117  0.033325  0.000010
  47230.71  0.700000  0.012441  0.034063  0.000013
  48232.14  0.700000  0.015012  0.033515  0.000014
  49235.00  0.700000  0.010377  0.033269  0.000013
  50235.14  0.700000  0.008650  0.032633  0.000016
  51249.43  0.700000  0.007906  0.033956  0.000019
  52252.29  0.700000  0.008698  0.033658  0.000009
  53256.57  0.700000  0.009082  0.033586  0.000012
  54264.00  0.700000  0.005400  0.033925  0.000006
  55268.43  0.700000  0.010495  0.033886  0.000011
  56269.57  0.700000  0.008529  0.033418  0.000009
  57275.14  0.700000  0.010436  0.033486  0.000012
  58284.43  0.700000  0.003017  0.034019  0.000010
  59286.43  0.700000  0.008252  0.033682  0.000014
  60288.71  0.700000  0.006032  0.033413  0.000011
  61298.43  0.700000  0.004336  0.033965  0.000010
  62301.00  0.700000  0.016376  0.033719  0.000007
  63307.86  0.700000  0.009958  0.033937  0.000008
  64312.00  0.700000  0.004174  0.033843  0.000010
  65313.71  0.700000  0.008449  0.033518  0.000009
  66320.71  0.700000  0.008950  0.033744  0.000005
  67322.57  0.700000  0.005960  0.033435  0.000004
  68330.00  0.700000  0.011567  0.033713  0.000007
  69338.86  0.700000  0.008206  0.034125  0.000011
  70340.57  0.700000  0.006956  0.033796  0.000006
  71346.43  0.700000  0.008727  0.033885  0.000009
  72351.86  0.700000  0.005961  0.033942  0.000006
  73348.86  0.700000  0.009883  0.033198  0.000006
  74358.00  0.700000  0.013138  0.033617  0.000006
  75367.00  0.700000  0.004938  0.033990  0.000006
  76371.29  0.700000  0.010375  0.033946  0.000009
  77374.00  0.700000  0.004382  0.033749  0.000006
  78375.14  0.700000  0.008258  0.033410  0.000006
  79384.86  0.700000  0.007794  0.033850  0.000008
  80380.14  0.700000  0.007212  0.033017  0.000007
  81386.43  0.700000  0.006062  0.033158  0.000008
  82397.71  0.700000  0.009237  0.033693  0.000011
  83407.14  0.700000  0.007254  0.034082  0.000008
  84412.14  0.700000  0.008462  0.034093  0.000006
  85408.71  0.700000  0.006223  0.033410  0.000006
  86414.71  0.700000  0.010855  0.033507  0.000006
  87420.57  0.700000  0.006787  0.033602  0.000006
  88422.43  0.700000  0.006008  0.033358  0.000006
  89437.71  0.700000  0.011920  0.034184  0.000005
  90441.71  0.700000  0.009877  0.034113  0.000004
  91441.86  0.700000  0.003865  0.033747  0.000003
  92449.43  0.700000  0.005560  0.033965  0.000007
  93448.14  0.700000  0.005537  0.033498  0.000008
  94454.29  0.700000  0.005425  0.033595  0.000006
  95461.14  0.700000  0.005035  0.033755  0.000007
  96466.57  0.700000  0.004906  0.033776  0.000007
  97467.86  0.700000  0.006087  0.033518  0.000009
  98464.86  0.700000  0.005764  0.032974  0.000006
  99482.43  0.700000  0.008091  0.033878  0.000005
 100481.14  0.700000  0.006463  0.033450  0.000007
